ORIS_Plant_Code,PlantType,cap,OPRNAME,CAPFAC,NAMEPCAP,PLNGENAN,PLNGENOZ,PLNOXAN,PLNOXOZ,PLSO2AN,PLCO2AN,PLCH4AN,PLN2OAN,PLCO2EQA,PLHGAN
50386,Onshore Wind,15.5,Southern California Edison Co,0.2357,15.3,"31,592","17,832",,,,,,,,
50388,Coal Steam,17.0,Pacific Gas & Electric Co,0.3573,27.3,"85,439","39,588",0.0,0.0,0.0,85889.0,0.0,0.0,85889.0,
50393,Hydro,39.3,Pacific Gas & Electric Co,0.5446,37.5,"178,915","91,393",,,,,,,,
50396,Biomass,39.900000000000006,PacifiCorp,0.2962,51.5,"133,638","58,413",160.0,61.0,11.0,1990.0,63489.0,8331.0,4025.0,
50397,O/G Steam,85.0,Metropolitan Edison Co,0.4424,109.5,"424,348","176,461",278.0,50.0,1691.0,107363.0,33688.0,9495.0,109199.0,
50400,Hydro,15.6,Pacific Gas & Electric Co,0.7581,16.2,"107,580","54,954",,,,,,,,
50407,Biomass,56.0,Alabama Power Co,0.0374,109.2,"35,796",0,22.0,0.0,0.0,15188.0,573.0,57.0,15204.0,
50408,Hydro,2.0999999999999996,Wisconsin Public Service Corp,0.6622,2.1,"12,181","4,806",,,,,,,,
50409,Hydro,1.8,Wisconsin Public Service Corp,0.7625,1.8,"12,023","5,076",,,,,,,,
50410,Coal Steam,67.0,PECO Energy Co,0.2708,84.3,"199,998","106,512",145.0,22.0,240.0,114169.0,5406.0,761.0,114350.0,
50410,Combined Cycle,14.1,PECO Energy Co,0.2708,84.3,"199,998","106,512",145.0,22.0,240.0,114169.0,5406.0,761.0,114350.0,
50413,Combustion Turbine,1.3,Rochester Public Utilities,0.3038,12.1,"32,199","13,849",45.0,20.0,15.0,10102.0,12722.0,1670.0,10510.0,
50413,Municipal Solid Waste,7.699999999999999,Rochester Public Utilities,0.3038,12.1,"32,199","13,849",45.0,20.0,15.0,10102.0,12722.0,1670.0,10510.0,
50414,Hydro,3.4,Unitil Energy Systems,0.437,3.4,"13,014","4,264",,,,,,,,
50416,Hydro,1.0,Niagara Mohawk Power Corp.,0.4649,1.5,"6,109","2,614",,,,,,,,
50421,Hydro,1.6,PacifiCorp,0.1798,1.6,"2,520","1,125",,,,,,,,
50423,Hydro,1.6,PacifiCorp,0.1958,1.7,"2,916","1,302",,,,,,,,
50427,Combustion Turbine,3.6,Consolidated Edison Co-NY Inc,0.6847,3.6,"21,594","10,379",160.0,77.0,0.0,7416.0,280.0,28.0,7423.0,
50431,Combined Cycle,44.5,Detroit Edison Co,0.3262,48.5,"138,575","50,474",75.0,27.0,1.0,43804.0,1656.0,166.0,43850.0,
50433,Hydro,1.4,Consumers Energy Co,0.507,1.4,"6,218","2,535",,,,,,,,
50435,Hydro,2.5,Public Service Co of Colorado,0.1169,2.5,"2,561","1,231",,,,,,,,
50436,Hydro,1.6,Consumers Energy Co,0.5624,1.6,"7,882","3,213",,,,,,,,
50437,Hydro,1.6,DTE Electric Company,0.7203,1.6,"10,096","4,116",,,,,,,,
50439,Hydro,2.0,Wisconsin Electric Power Co,0.6519,2.0,"11,421","4,507",,,,,,,,
50447,Biomass,56.400000000000006,Central Maine Power Co,0.1566,80.9,"110,947","31,698",104.0,35.0,64.0,9860.0,39500.0,5218.0,11132.0,
50447,Hydro,7.199999999999999,Central Maine Power Co,0.1566,80.9,"110,947","31,698",104.0,35.0,64.0,9860.0,39500.0,5218.0,11132.0,
50449,Combined Cycle,50.699999999999996,New York State Elec & Gas Corp,0.087,56.6,"43,111","23,834",21.0,12.0,0.0,24986.0,929.0,93.0,25011.0,
50450,Combined Cycle,49.5,Niagara Mohawk Power Corp.,0.0492,57.4,"24,724","21,855",14.0,12.0,0.0,13504.0,518.0,52.0,13518.0,
50451,Combined Cycle,48.0,Niagara Mohawk Power Corp.,0.0482,59.9,"25,264","19,093",20.0,15.0,0.0,15498.0,571.0,57.0,15514.0,
50458,Combined Cycle,131.8,Niagara Mohawk Power Corp.,0.4526,147.0,"582,878","207,668",59.0,18.0,1.0,269419.0,10208.0,1074.0,269707.0,
50463,Combustion Turbine,104.0,Pennsylvania Electric Co,0.8647,120.2,"910,514","423,350",603.0,71.0,2.0,301526.0,11935.0,1193.0,301853.0,
50463,O/G Steam,0.9,Pennsylvania Electric Co,0.8647,120.2,"910,514","423,350",603.0,71.0,2.0,301526.0,11935.0,1193.0,301853.0,
50464,Combustion Turbine,70.9,Southern California Edison Co,0.891,68.7,"536,189","232,067",551.0,239.0,6.0,206669.0,7796.0,780.0,206883.0,
50465,Biomass,40.0,Georgia Transmission Corp,0.5943,85.1,"443,065","196,062",228.0,94.0,832.0,3904.0,76439.0,15142.0,7115.0,
50468,Hydro,1.1,Duke Energy Progress - (NC),0.0,1.6,0,0,,,,,,,,
50472,Municipal Solid Waste,36.0,Niagara Mohawk Power Corp.,0.3718,50.0,"162,841","74,504",45.0,14.0,76.0,32357.0,61865.0,8115.0,34339.0,
50475,Combustion Turbine,33.0,AEP Texas Central Company,0.2129,41.0,"76,451","38,533",106.0,54.0,1.0,34417.0,1298.0,130.0,34453.0,
50482,Biomass,44.5,City of Clewiston,0.3032,90.2,"239,586","55,794",85.0,16.0,17.0,350.0,97893.0,12850.0,3488.0,
50485,Onshore Wind,25.099999999999998,Southern California Edison Co,0.0227,25.1,"4,982","2,812",,,,,,,,
50489,Combustion Turbine,251.2,Entergy Gulf States - LA LLC,0.6805,357.7,"2,132,191","837,772",151.0,66.0,1.0,123153.0,24443.0,2444.0,123822.0,
50489,O/G Steam,52.08,Entergy Gulf States - LA LLC,0.6805,357.7,"2,132,191","837,772",151.0,66.0,1.0,123153.0,24443.0,2444.0,123822.0,
50490,O/G Steam,2.7,Entergy Gulf States - LA LLC,0.4329,3.4,"12,894","6,217",4.0,2.0,0.0,2782.0,105.0,10.0,2785.0,
50492,Hydro,1.0,San Diego Gas & Electric Co,0.2077,6.1,"11,101","2,927",196.0,65.0,0.0,0.0,210.0,21.0,6.0,
50493,Combustion Turbine,46.0,Pacific Gas & Electric Co,0.0376,49.8,"16,414","6,625",27.0,11.0,0.0,10302.0,389.0,39.0,10312.0,
50494,Combustion Turbine,46.0,Pacific Gas & Electric Co,0.0314,49.8,"13,686","5,524",22.0,9.0,0.0,8451.0,319.0,32.0,8460.0,
50495,Combustion Turbine,46.0,Pacific Gas & Electric Co,0.0385,49.8,"16,792","6,778",24.0,10.0,0.0,9003.0,340.0,34.0,9013.0,
50498,Combined Cycle,55.2,Connecticut Light & Power Co,0.0099,70.5,"6,102","4,957",3.0,2.0,0.0,3419.0,156.0,16.0,3423.0,
50512,Hydro,32.6,Niagara Mohawk Power Corp.,0.6482,32.6,"185,103","79,190",,,,,,,,
50513,Hydro,2.5,Niagara Mohawk Power Corp.,0.3659,1.8,"5,769","2,468",,,,,,,,
50514,Hydro,5.0,Niagara Mohawk Power Corp.,0.3861,5.0,"16,912","7,235",,,,,,,,
50532,Onshore Wind,21.1,Southern California Edison Co,0.1252,18.8,"20,612","11,634",,,,,,,,
50533,Onshore Wind,19.0,Southern California Edison Co,0.1855,19.0,"30,876","18,053",,,,,,,,
50535,Onshore Wind,49.9,Southern California Edison Co,0.0087,29.9,"2,282","1,288",,,,,,,,
50536,Onshore Wind,76.9,Southern California Edison Co,0.1482,76.9,"99,861","56,365",,,,,,,,
50537,Combustion Turbine,5.6,Pacific Gas & Electric Co,0.5559,6.0,"29,220","12,358",27.0,11.0,0.0,10165.0,383.0,38.0,10176.0,
50539,Hydro,1.1,Green Mountain Power Corp,0.433,1.1,"4,172","1,367",,,,,,,,
50541,Combined Cycle,101.7,Southern California Edison Co,0.0072,107.4,"6,771","4,244",14.0,9.0,0.0,5471.0,206.0,21.0,5477.0,
50545,Hydro,14.0,Massachusetts Electric Co,0.5576,14.8,"72,293","23,684",,,,,,,,
50546,Hydro,3.6,Pacific Gas & Electric Co,0.4527,3.6,"14,275","7,292",,,,,,,,
50552,Onshore Wind,39.7,Southern California Edison Co,0.1407,38.9,"47,929","27,053",,,,,,,,
50553,Onshore Wind,20.0,Southern California Edison Co,0.105,31.0,"28,500","16,086",,,,,,,,
50555,Combined Cycle,165.0,Virginia Electric & Power Co,0.0019,180.0,"2,992",819,4.0,1.0,2.0,2534.0,214.0,43.0,2543.0,
50558,Combined Cycle,111.4,Oklahoma Gas & Electric Co,0.2204,122.4,"236,278","128,474",404.0,59.0,4.0,114349.0,4422.0,442.0,114470.0,
50560,Biomass,19.8,Pacific Gas & Electric Co,0.6158,25.0,"134,869","57,493",204.0,37.0,27.0,0.0,151815.0,19926.0,4867.0,
50561,Combined Cycle,236.8,Public Service Elec & Gas Co,0.2967,251.8,"654,405","474,223",71.0,50.0,2.0,326475.0,12677.0,1282.0,326825.0,
50563,Landfill Gas,5.8,City of Geneva- (IL),0.6269,6.0,"32,950","13,579",0.0,0.0,11.0,0.0,0.0,0.0,0.0,
50564,Landfill Gas,2.4000000000000004,Connecticut Light & Power Co,0.1506,5.4,"7,124","3,096",0.0,0.0,1.0,0.0,0.0,0.0,0.0,
50565,Landfill Gas,1.6,Niagara Mohawk Power Corp.,0.2199,2.4,"4,623","2,781",0.0,0.0,1.0,0.0,0.0,0.0,0.0,
50566,Landfill Gas,2.4000000000000004,Union Electric Co - (MO),0.9217,2.4,"19,378","9,159",289.0,137.0,0.0,12216.0,461.0,46.0,12228.0,
50568,Landfill Gas,9.6,Rochester Gas & Electric Corp,0.7809,9.6,"65,666","28,825",0.0,0.0,12.0,0.0,0.0,0.0,0.0,
50569,Landfill Gas,12.2,Public Service Co of NM,0.7849,12.4,"85,254","35,202",0.0,0.0,20.0,0.0,0.0,0.0,0.0,
50570,Landfill Gas,4.800000000000001,Knoxville Utilities Board,0.6484,4.8,"27,264","11,402",0.0,0.0,6.0,0.0,0.0,0.0,0.0,
50571,Landfill Gas,8.4,Pacific Gas & Electric Co,0.5277,8.6,"39,752","16,548",0.0,0.0,12.0,0.0,0.0,0.0,0.0,
50572,Landfill Gas,10.899999999999999,Florida Power & Light Co,0.526,11.2,"51,602","21,977",0.0,0.0,18.0,0.0,0.0,0.0,0.0,
50573,Landfill Gas,2.9,Commonwealth Edison Co,0.3951,6.0,"20,765","8,558",0.0,0.0,6.0,0.0,0.0,0.0,0.0,
50575,Landfill Gas,5.8,Commonwealth Edison Co,0.2257,9.0,"17,795","7,334",0.0,0.0,6.0,0.0,0.0,0.0,0.0,
50576,Landfill Gas,9.0,Wisconsin Electric Power Co,0.4733,9.2,"38,140","16,040",0.0,0.0,10.0,0.0,0.0,0.0,0.0,
50577,Landfill Gas,11.700000000000001,Wisconsin Electric Power Co,0.7204,13.9,"87,718","36,615",0.0,0.0,25.0,0.0,0.0,0.0,0.0,
50610,Combustion Turbine,1.0,Southern California Edison Co,,1.2,,,,,,,,,,
50611,Coal Steam,30.0,PPL Electric Utilities Corp,0.4039,36.0,"127,388","45,334",176.0,61.0,218.0,306973.0,53735.0,7823.0,308810.0,
50612,Combustion Turbine,46.0,Pacific Gas & Electric Co,0.0382,46.0,"15,387","7,211",15.0,1.0,0.0,7822.0,245.0,25.0,7829.0,
50621,Combustion Turbine,7.6,The Narragansett Electric Co,0.2231,13.7,"26,775","12,278",21.0,12.0,0.0,5963.0,328.0,33.0,5972.0,
50621,O/G Steam,4.0,The Narragansett Electric Co,0.2231,13.7,"26,775","12,278",21.0,12.0,0.0,5963.0,328.0,33.0,5972.0,
50622,Combustion Turbine,14.0,Pacific Gas & Electric Co,0.5091,17.6,"78,487","38,858",80.0,37.0,1.0,30329.0,1144.0,114.0,30361.0,
50623,Combustion Turbine,9.0,Southern California Edison Co,0.0,14.0,0,0,,,,,,,,
50625,Combustion Turbine,467.0,Entergy Texas Inc.,0.6693,697.8,"4,091,155","1,704,819",94.0,40.0,7.0,1368831.0,57853.0,5784.0,1370416.0,
50625,O/G Steam,137.5,Entergy Texas Inc.,0.6693,697.8,"4,091,155","1,704,819",94.0,40.0,7.0,1368831.0,57853.0,5784.0,1370416.0,
50628,Coal Steam,11.6,Atlantic City Electric Co,0.7523,78.5,"517,352","211,794",152.0,62.0,39.0,169547.0,6501.0,678.0,169729.0,
50628,Combustion Turbine,25.0,Atlantic City Electric Co,0.7523,78.5,"517,352","211,794",152.0,62.0,39.0,169547.0,6501.0,678.0,169729.0,
50629,Municipal Solid Waste,12.4,"Duke Energy Florida, Inc",0.5693,15.5,"77,293","30,398",478.0,188.0,3.0,88478.0,111732.0,14663.0,92060.0,
50630,Municipal Solid Waste,11.6,Portland General Electric Co,0.5751,13.1,"65,995","35,639",223.0,57.0,22.0,92618.0,118823.0,15596.0,96427.0,
50632,Municipal Solid Waste,20.0,Pacific Gas & Electric Co,0.7003,24.0,"147,230","63,291",298.0,126.0,21.0,161454.0,203830.0,26768.0,167990.0,
50636,Hydro,2.9,Brainerd Public Utilities,0.5787,3.5,"17,744","7,361",,,,,0.0,0.0,,
50637,O/G Steam,22.5,Avista Corp,0.4142,113.8,"412,952","165,611",231.0,82.0,438.0,22432.0,41520.0,10946.0,24582.0,
50640,Biomass,10.0,,,,,,,,,,,,,
50647,Municipal Solid Waste,5.0,Indianapolis Power & Light Co,0.7759,6.5,"44,177","18,609",62.0,25.0,21.0,14137.0,17567.0,2305.0,14700.0,
50648,Municipal Solid Waste,13.2,Connecticut Light & Power Co,0.713,16.3,"101,801","45,039",216.0,96.0,6.0,110236.0,141426.0,18562.0,114769.0,
50649,Municipal Solid Waste,14.4,Long Island Power Authority,0.7742,17.0,"115,297","49,090",189.0,86.0,213.0,135413.0,173139.0,22727.0,140964.0,
50650,Biomass,45.0,Central Maine Power Co,0.5218,45.7,"208,909","83,156",98.0,35.0,35.0,0.0,198110.0,26002.0,6351.0,
50652,Hydro,3.0,Niagara Mohawk Power Corp.,0.4052,3.0,"10,649","4,556",,,,,,,,
50654,Geothermal,7.6,Sierra Pacific Power Co,0.4391,21.8,"83,852","36,420",0.0,0.0,38.0,6565.0,,,6565.0,
50656,Municipal Solid Waste,24.599999999999998,Long Island Power Authority,0.7507,28.0,"184,119","70,597",360.0,150.0,3.0,191302.0,244729.0,32125.0,199147.0,
50657,Municipal Solid Waste,54.0,Potomac Electric Power Co,0.4607,67.8,"273,637","165,682",476.0,210.0,20.0,341724.0,435201.0,57117.0,355675.0,
50658,Municipal Solid Waste,98.0,Virginia Electric & Power Co,0.6659,124.0,"723,286","313,746",1865.0,1265.0,143.0,655059.0,834421.0,109512.0,681807.0,
50661,Municipal Solid Waste,42.8,Massachusetts Electric Co,0.8394,46.0,"338,247","137,945",874.0,365.0,525.0,304737.0,389492.0,51128.0,317224.0,
50662,Municipal Solid Waste,30.0,Niagara Mohawk Power Corp.,0.644,39.5,"222,825","99,300",576.0,255.0,7.0,217385.0,277625.0,36437.0,226285.0,
50663,Municipal Solid Waste,29.099999999999998,Virginia Electric & Power Co,0.5501,29.0,"139,742","61,483",466.0,192.0,3.0,182980.0,234758.0,30812.0,190506.0,
50666,Municipal Solid Waste,26.099999999999998,"Duke Energy Florida, Inc",0.6788,31.2,"185,523","81,661",782.0,346.0,22.0,191255.0,244864.0,32138.0,199105.0,
50688,Hydro,1.0,Central Maine Power Co,0.6039,1.0,"5,290","1,733",,,,,,,,
50690,Onshore Wind,43.4,Southern California Edison Co,0.3129,43.4,"118,956","67,143",,,,,,,,
50699,Hydro,1.0,Emera Maine,0.6454,1.0,"5,654","1,852",,,,,,,,
50700,Hydro,1.4,PUD No 1 of Mason County,0.2949,1.4,"3,617","1,615",,,,,,,,
50702,Hydro,1.2000000000000002,Public Service Co of NH,0.3606,1.2,"3,791","1,242",,,,,,,,
50704,Hydro,1.2,Public Service Co of NH,0.2983,1.3,"3,397","1,113",,,,,,,,
50707,Combined Cycle,263.0,Public Service Co of Colorado,0.1863,396.9,"647,684","339,627",223.0,116.0,2.0,298957.0,13215.0,1321.0,299319.0,
50713,Hydro,5.5,Green Mountain Power Corp,0.4059,5.7,"20,266","6,639",,,,,,,,
50718,Hydro,1.0,Idaho Power Co,0.4985,1.0,"4,367","2,098",,,,,,,,
50721,Landfill Gas,2.4000000000000004,Ameren Illinois Company,0.7936,2.4,"16,684","6,876",0.0,0.0,3.0,0.0,0.0,0.0,0.0,
50722,Combustion Turbine,7.0,City of Naperville - (IL),0.9651,8.3,"70,170","33,166",59.0,28.0,1.0,22411.0,845.0,85.0,22434.0,
50739,Biomass,20.0,Public Service Co of NH,0.5191,25.0,"113,672","40,126",68.0,24.0,24.0,0.0,138054.0,18120.0,4425.0,
50741,Hydro,10.5,Public Service Co of NH,0.5536,10.5,"50,916","16,681",,,,,,,,
50744,Combined Cycle,54.8,Niagara Mohawk Power Corp.,0.013,65.3,"7,411","4,807",4.0,2.0,0.0,3771.0,150.0,15.0,3775.0,
50744,Combustion Turbine,1.1,Niagara Mohawk Power Corp.,0.013,65.3,"7,411","4,807",4.0,2.0,0.0,3771.0,150.0,15.0,3775.0,
50748,Combined Cycle,31.7,Pacific Gas & Electric Co,0.0231,32.0,"6,467","2,610",9.0,4.0,0.0,3361.0,127.0,13.0,3364.0,
50750,Combustion Turbine,6.4,Pacific Gas & Electric Co,0.8327,6.8,"49,604","20,021",41.0,17.0,0.0,15539.0,586.0,59.0,15555.0,
50751,Combustion Turbine,20.8,Pacific Gas & Electric Co,0.4038,30.8,"108,945","52,766",92.0,44.0,1.0,34864.0,1315.0,132.0,34900.0,
50754,Onshore Wind,34.5,Southern California Edison Co,0.1937,34.5,"58,543","33,044",,,,,,,,
50755,Hydro,2.8,Pacific Gas & Electric Co,0.3952,3.0,"10,385","5,305",,,,,,,,
50758,Hydro,12.9,Central Maine Power Co,0.3611,13.5,"42,702","13,990",,,,,,,,
50759,Hydro,4.2,Niagara Mohawk Power Corp.,0.6349,4.4,"24,470","10,469",,,,,,,,
50762,Geothermal,4.8,Imperial Irrigation District,,14.4,,,,,,,,,,
50765,Geothermal,40.4,Sierra Pacific Power Co,0.1903,90.2,"150,354","68,780",0.0,0.0,0.0,0.0,,,0.0,
50765,Solar PV,21.8,Sierra Pacific Power Co,0.1903,90.2,"150,354","68,780",0.0,0.0,0.0,0.0,,,0.0,
50766,Geothermal,21.4,Imperial Irrigation District,0.1338,55.2,"64,698","28,745",0.0,0.0,0.0,0.0,,,0.0,
50768,Hydro,3.4,Niagara Mohawk Power Corp.,0.1679,3.4,"5,000","2,139",,,,,,,,
50770,Biomass,16.3,Consumers Energy Co,0.91,18.0,"143,482","56,052",168.0,63.0,16.0,28887.0,112807.0,14806.0,32503.0,
50772,Biomass,16.3,ITC Transmission,0.9134,18.0,"144,027","60,653",191.0,80.0,18.0,30374.0,122448.0,16071.0,34299.0,
50774,Biomass,13.7,"Duke Energy Florida, Inc",0.7293,14.0,"89,438","34,963",184.0,75.0,26.0,0.0,143919.0,18889.0,4614.0,
50776,Coal Steam,84.0,Metropolitan Edison Co,0.128,94.0,"105,383","10,927",80.0,8.0,79.0,126941.0,35495.0,5166.0,128155.0,
50799,Combined Cycle,114.6,Jersey Central Power & Lt Co,0.0068,135.0,"8,059","7,203",3.0,2.0,0.0,4845.0,180.0,18.0,4850.0,
50806,Biomass,82.6,Duke Energy Progress - (NC),0.3963,103.8,"360,376","174,904",295.0,115.0,376.0,134071.0,72270.0,13219.0,136944.0,
50806,O/G Steam,5.6,Duke Energy Progress - (NC),0.3963,103.8,"360,376","174,904",295.0,115.0,376.0,134071.0,72270.0,13219.0,136944.0,
50815,Combined Cycle,536.5,CenterPoint Energy,0.5692,643.6,"3,209,121","1,415,016",162.0,66.0,5.0,1058445.0,39029.0,3903.0,1059515.0,
50820,Onshore Wind,3.0,Southern California Edison Co,0.244,3.0,"6,411","3,619",,,,,,,,
50821,Onshore Wind,30.0,Southern California Edison Co,0.1239,48.0,"52,089","29,401",,,,,,,,
50822,Onshore Wind,25.0,,,,,,,,,,,,,
50823,Onshore Wind,30.0,Southern California Edison Co,0.1386,40.5,"49,167","27,752",,,,,,,,
50827,Hydro,22.8,Puget Sound Energy Inc,0.253,24.0,"53,198","23,755",,,,,,,,
50831,Landfill Gas,3.0,Pacific Gas & Electric Co.,0.043,3.0,"1,129",470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
50832,Hydro,2.4,City of Chicopee - (MA),0.2423,2.4,"5,094","1,669",,,,,,,,
50835,Coal Steam,60.0,ITC Transmission,0.1601,323.0,"452,985","212,528",901.0,422.0,105.0,458130.0,108859.0,15529.0,461804.0,
50837,Municipal Solid Waste,27.900000000000002,Southern California Edison Co,0.5953,35.6,"185,650","73,582",214.0,73.0,271.0,173248.0,200147.0,26248.0,179661.0,
50849,Combined Cycle,23.0,Pacific Gas & Electric Co,0.7285,28.5,"181,873","76,916",158.0,64.0,2.0,60227.0,2272.0,227.0,60289.0,
50850,Combined Cycle,29.0,Southern California Edison Co,0.0088,30.8,"2,360",953,3.0,1.0,0.0,1222.0,46.0,5.0,1223.0,
50851,Combined Cycle,28.3,Southern California Edison Co,0.0089,31.1,"2,412",932,3.0,1.0,0.0,976.0,37.0,4.0,977.0,
50852,Combined Cycle,70.0,Public Service Elec & Gas Co,0.0017,89.5,"1,323","1,323",0.0,0.0,0.0,784.0,31.0,3.0,784.0,
50858,Municipal Solid Waste,42.0,Tampa Electric Co,0.5059,47.0,"208,300","94,261",671.0,302.0,57.0,271335.0,348101.0,45688.0,282494.0,
50859,Municipal Solid Waste,20.4,Metropolitan Edison Co,0.628,35.7,"196,396","81,576",543.0,219.0,6.0,236110.0,301290.0,39554.0,245769.0,
50860,Municipal Solid Waste,15.6,Consumers Energy Co,0.6091,18.0,"96,048","43,392",311.0,138.0,29.0,111448.0,142099.0,18650.0,116003.0,
50864,Combustion Turbine,30.0,Pacific Gas & Electric Co,0.0,38.2,0,0,,,,,,,,
50865,Combustion Turbine,33.0,Pacific Gas & Electric Co,0.8736,38.9,"297,702","119,997",9.0,3.0,1.0,118588.0,4199.0,420.0,118703.0,
50873,Municipal Solid Waste,12.0,Unitil Energy Systems,0.8101,14.0,"99,344","39,158",281.0,105.0,4.0,108779.0,139558.0,18317.0,113253.0,
50875,Municipal Solid Waste,18.0,Tampa Electric Co,0.7469,22.1,"144,601","58,216",315.0,126.0,71.0,177365.0,227554.0,29866.0,184660.0,
50876,Combined Cycle,27.3,Southern California Edison Co,,30.7,,,,,,,,,,
50877,Municipal Solid Waste,30.0,Massachusetts Electric Co,0.6186,40.3,"218,375","84,449",718.0,284.0,90.0,242638.0,311296.0,40858.0,252617.0,
50878,Municipal Solid Waste,40.0,Massachusetts Electric Co,0.7444,47.6,"310,381","132,383",843.0,359.0,89.0,272807.0,349996.0,45937.0,284027.0,
50879,Coal Steam,42.0,PPL Electric Utilities Corp,0.8046,48.0,"338,306","142,866",386.0,153.0,494.0,589112.0,126609.0,18655.0,593474.0,
50880,Municipal Solid Waste,32.0,Massachusetts Electric Co,0.3844,53.7,"180,847","64,731",590.0,244.0,116.0,211824.0,271754.0,35668.0,220535.0,
50881,Biomass,56.400000000000006,Pacific Gas & Electric Co,0.4756,62.7,"261,222","113,966",374.0,167.0,64.0,0.0,363020.0,47646.0,11637.0,
50882,Municipal Solid Waste,51.0,Consolidated Edison Co-NY Inc,0.7209,59.7,"377,003","154,620",1004.0,424.0,117.0,384103.0,492780.0,64677.0,399900.0,
50883,Municipal Solid Waste,57.900000000000006,United Illuminating Co,0.7989,67.0,"468,885","203,325",945.0,407.0,56.0,418082.0,536379.0,70400.0,435276.0,
50884,Municipal Solid Waste,58.2,"Duke Energy Florida, Inc",0.664,76.5,"444,947","204,926",1308.0,997.0,180.0,494712.0,634685.0,83302.0,515057.0,
50885,Municipal Solid Waste,12.0,Public Service Elec & Gas Co,0.6752,14.0,"82,810","33,283",234.0,100.0,2.0,104955.0,134653.0,17673.0,109272.0,
50886,Municipal Solid Waste,22.8,Avista Corp,0.5314,26.0,"121,031","45,812",294.0,118.0,5.0,140752.0,180577.0,23701.0,146540.0,
50887,Municipal Solid Waste,54.0,Florida Power & Light Co,0.6994,66.0,"404,370","172,488",1311.0,560.0,146.0,447591.0,574235.0,75368.0,465999.0,
50888,Coal Steam,112.0,PPL Electric Utilities Corp,0.1314,134.1,"154,377","24,826",78.0,12.0,87.0,222455.0,57994.0,8153.0,224395.0,
50891,Hydro,2.3,Idaho Power Co,0.1984,2.6,"4,518","2,171",,,,,,,,
50892,Hydro,3.0,Pacific Gas & Electric Co,0.0648,3.0,"1,704",870,,,,,,,,
50893,Hydro,6.0,West Penn Power Company,0.5137,9.2,"41,401","17,712",,,,,,,,
50894,Hydro,8.0,West Penn Power Company,0.5202,9.2,"41,920","17,934",,,,,,,,
50895,Hydro,9.899999999999999,Idaho Power Co,0.2977,9.9,"25,820","12,407",,,,,,,,
50896,Hydro,8.399999999999999,Idaho Power Co,0.3136,8.4,"23,073","11,087",,,,,,,,
50897,Hydro,13.6,New York State Elec & Gas Corp,0.8504,13.6,"101,315","43,344",,,,,,,,
50898,Hydro,17.8,New York State Elec & Gas Corp,0.7842,17.8,"122,274","52,311",,,,,,,,
50900,Biomass,37.0,Virginia Electric & Power Co,0.5511,187.4,"904,766","377,727",1195.0,203.0,2128.0,171476.0,133146.0,28902.0,177447.0,
50900,Coal Steam,50.8,Virginia Electric & Power Co,0.5511,187.4,"904,766","377,727",1195.0,203.0,2128.0,171476.0,133146.0,28902.0,177447.0,
50900,O/G Steam,13.100000000000001,Virginia Electric & Power Co,0.5511,187.4,"904,766","377,727",1195.0,203.0,2128.0,171476.0,133146.0,28902.0,177447.0,
50904,Combustion Turbine,2.2,Commonwealth Edison Co,,2.2,,,,,,,,,,
50907,Municipal Solid Waste,3.4,Niagara Mohawk Power Corp.,0.2807,3.6,"8,852","3,903",11.0,5.0,4.0,2783.0,3571.0,469.0,2898.0,
50917,Hydro,3.3,Hood River Electric Coop,0.7836,3.3,"22,653","10,060",,,,,,,,
50921,Biomass,7.5,"Oregon Trail El Cons Coop, Inc",0.0,7.5,0,0,,,,,,,,
50931,Coal Steam,52.0,NorthWestern Energy LLC - (MT),0.7718,68.0,"459,719","193,092",195.0,89.0,3910.0,411375.0,24013.0,4785.0,412389.0,
50936,Landfill Gas,5.1000000000000005,Wisconsin Public Service Corp,0.3011,7.1,"18,725","7,875",0.0,0.0,2.0,0.0,0.0,0.0,0.0,
50938,Hydro,1.6,PacifiCorp,0.3189,1.6,"4,470","1,985",,,,,,,,
50949,Combined Cycle,218.0,Tampa Electric Co,0.1872,470.1,"770,788","445,181",3.0,2.0,0.0,15508.0,14564.0,1457.0,15907.0,
50949,Combustion Turbine,140.0,Tampa Electric Co,0.1872,470.1,"770,788","445,181",3.0,2.0,0.0,15508.0,14564.0,1457.0,15907.0,
50951,Coal Steam,51.0,PacifiCorp,0.788,58.1,"401,049","179,056",391.0,185.0,4220.0,513756.0,118106.0,17184.0,517792.0,
50960,Municipal Solid Waste,37.5,Public Service Elec & Gas Co,0.7468,45.0,"294,400","126,864",1352.0,578.0,460.0,286494.0,367553.0,48241.0,298276.0,
50961,Hydro,4.0,PacifiCorp,0.0,4.2,0,0,,,,,,,,
50964,Geothermal,2.2,Pacific Gas & Electric Co,0.0,3.0,0,0,,,,,,,,
50966,Combined Cycle,267.0,Virginia Electric & Power Co,0.0,330.0,0,0,,,0.0,0.0,0.0,0.0,0.0,
50971,Combustion Turbine,31.0,Florida Power & Light Co,0.4669,46.8,"191,409","94,044",151.0,74.0,2.0,56538.0,2133.0,213.0,56596.0,
50972,Hydro,1.5,PacifiCorp,0.5472,1.6,"7,669","3,685",,,,,,,,
50974,Coal Steam,168.0,Pennsylvania Electric Co,0.2906,94.7,"241,077","102,616",267.0,106.0,543.0,405443.0,88786.0,12924.0,408478.0,
